post,{apiRoot}/3gpp-am-influence/v1/{afId}/subscriptions,Create a new subscription to AM influence.
get,{apiRoot}/3gpp-am-influence/v1/{afId}/subscriptions/{subscriptionId},Read an active subscription identified by the subscriptionId.
put,{apiRoot}/3gpp-am-influence/v1/{afId}/subscriptions/{subscriptionId},Update/Replace an existing subscription resource.
patch,{apiRoot}/3gpp-am-influence/v1/{afId}/subscriptions/{subscriptionId},Update/Replace an existing subscription resource.
delete,{apiRoot}/3gpp-am-influence/v1/{afId}/subscriptions/{subscriptionId},Delete an existing subscription.
post,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts,Creates a new Individual application AM Context resource
get,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts/{appAmContextId},read an existing Individual application AM context
patch,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts/{appAmContextId},partial modifies an existing Individual application AM context
delete,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts/{appAmContextId},Deletes an existing Individual Application AM Context
put,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts/{appAmContextId}/events-subscription,creates or modifies an AM Policy Events Subscription sub-resource.
delete,{apiRoot}/3gpp-am-policyauthorization/v1/{afId}/app-am-contexts/{appAmContextId}/events-subscription,deletes the AM Policy Events Subscription sub-resource
get,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/subscriptions,read all of the active subscriptions for the AF
post,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/subscriptions,Creates a new subscription resource
get,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/subscriptions/{subscriptionId},read an active subscription for the AF and the subscription Id
put,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/subscriptions/{subscriptionId},Fully updates/replaces an existing subscription resource
delete,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/subscriptions/{subscriptionId},Deletes an already existing subscription
post,{apiRoot}/3gpp-analyticsexposure/v1/{afId}/fetch,Fetch analytics information
get,{apiRoot}/3gpp-applying-bdt-policy/v1/{afId}/subscriptions,read all of the active subscriptions for the AF
post,{apiRoot}/3gpp-applying-bdt-policy/v1/{afId}/subscriptions,Creates a new subscription resource
get,{apiRoot}/3gpp-applying-bdt-policy/v1/{afId}/subscriptions/{subscriptionId},read an active subscriptions for the SCS/AS and the subscription Id
patch,{apiRoot}/3gpp-applying-bdt-policy/v1/{afId}/subscriptions/{subscriptionId},Partial updates/replaces an existing subscription resource
delete,{apiRoot}/3gpp-applying-bdt-policy/v1/{afId}/subscriptions/{subscriptionId},Deletes an already existing subscription
get,{apiRoot}/3gpp-asti/v1/{afId}/configurations,read all of the active configurations of 5G access stratum time distribution for the AF
post,{apiRoot}/3gpp-asti/v1/{afId}/configurations,Creates a new configuration resource
post,{apiRoot}/3gpp-asti/v1/{afId}/configurations/retrieve,Request the status of the 5G access stratum time distribution configuration for a list of UEs.
get,{apiRoot}/3gpp-asti/v1/{afId}/configurations/{configId},Reads an active configuration for the AF and the configuration Id
put,{apiRoot}/3gpp-asti/v1/{afId}/configurations/{configId},Modifies an active configuration for the AF and the configuration Id
delete,{apiRoot}/3gpp-asti/v1/{afId}/configurations/{configId},Deletes an already existing configuration
post,{apiRoot}/3gpp-data-reporting/v1/sessions,Create a new Data Reporting Session.
get,{apiRoot}/3gpp-data-reporting/v1/sessions/{sessionId},Request the retrieval of an existing Individual Data Reporting Session resource.
put,{apiRoot}/3gpp-data-reporting/v1/sessions/{sessionId},Request the update of an existing Individual Data Reporting Session resource.
delete,{apiRoot}/3gpp-data-reporting/v1/sessions/{sessionId},Deletes an already existing Data Reporting Session resource.
post,{apiRoot}/3gpp-data-reporting/v1/sessions/{sessionId}/report,Report collected UE data.
post,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions,Create a new Data Reporting Provisioning Session.
get,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId},Request the retrieval of an existing Individual Data Reporting Provisioning Session resource.
delete,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId},Deletes an already existing Individual Data Reporting Provisioning Session resource.
post,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId}/configurations,Create a new Data Reporting Configuration resource.
get,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId}/configurations/{configurationId},Request the retrieval of an existing Individual Data Reporting Configuration resource.
put,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId}/configurations/{configurationId},Request to update an existing Individual Data Reporting Configuration resource.
patch,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId}/configurations/{configurationId},Request to modify an existing Individual Data Reporting Configuration resource.
delete,{apiRoot}/3gpp-data-reporting-provisioning/v1/sessions/{sessionId}/configurations/{configurationId},Deletes an already existing Data Reporting Configuration resource.
get,{apiRoot}/3gpp-eas-deployment/v1/{afId}/eas-deployment-info,Read all EAS Deployment information for a given AF
post,{apiRoot}/3gpp-eas-deployment/v1/{afId}/eas-deployment-info,Create a new Individual EAS Deployment information resource.
get,{apiRoot}/3gpp-eas-deployment/v1/{afId}/eas-deployment-info/{easDeployInfoId},Read an active Individual EAS Deployment Information resource for the AF
put,{apiRoot}/3gpp-eas-deployment/v1/{afId}/eas-deployment-info/{easDeployInfoId},Fully updates/replaces an existing resource
delete,{apiRoot}/3gpp-eas-deployment/v1/{afId}/eas-deployment-info/{easDeployInfoId},Deletes an already existing EAS Deployment information resource
post,{apiRoot}/3gpp-eas-deployment/v1/remove-edis,Remove EAS Deployment Information based on given criteria.
get,{apiRoot}/3gpp-ecs-address-provision/v1/{afId}/configurations,Read all active configurations for a given AF
post,{apiRoot}/3gpp-ecs-address-provision/v1/{afId}/configurations,Creates a new configuration resource
get,{apiRoot}/3gpp-ecs-address-provision/v1/{afId}/configurations/{configurationId},Read an active resource for the AF and the configuration Id
put,{apiRoot}/3gpp-ecs-address-provision/v1/{afId}/configurations/{configurationId},Fully updates/replaces an existing resource
delete,{apiRoot}/3gpp-ecs-address-provision/v1/{afId}/configurations/{configurationId},Deletes an already existing configuration resource
get,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations,read all of the active configurations for the AF
post,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations,Creates a new configuration resource
get,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations/{configurationId},read an active configuration for the AF and the configuration Id
put,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations/{configurationId},Fully updates/replaces an existing configuration resource
patch,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations/{configurationId},Partial updates an existing configuration resource
delete,{apiRoot}/3gpp-iptvconfiguration/v1/{afId}/configurations/{configurationId},Deletes an already existing configuration
get,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis,read all of the active LPI Parameters Provisioning resources for the AF
post,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis,Creates a new LPI Parameters Provisioning resource
get,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis/{provisionedLpiId},read an active LPI Parameters Provisioning resource for the AF and the provisioned LPI Id
put,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis/{provisionedLpiId},Fully updates/replaces an existing LPI Parameters Provisioning resource
patch,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis/{provisionedLpiId},Partially modifies an existing LPI Parameters Provisioning resource.
delete,{apiRoot}/3gpp-lpi-pp/v1/{afId}/provisionedLpis/{provisionedLpiId},Deletes an already existing LPI Parameters Provisioning resource
post,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions,Request the creation of a new MBS Session.
patch,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/{mbsSessionRef},Request the modification of an existing Individual MBS Session resource.
delete,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/{mbsSessionRef},Request the Deletion of an existing Individual MBS Session resource.
get,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/subscriptions,Retrieve all the active MBS Sessions subscriptions.
post,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/subscriptions,Request the creation of a new Individual MBS Session subscription resource.
get,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/subscriptions/{subscriptionId},Retrieve an existing Individual MBS Session Subscription resource.
delete,{apiRoot}/3gpp-mbs-session/v1/mbs-sessions/subscriptions/{subscriptionId},Request the deletion of an existing Individual MBS Session subscription resource.
get,{apiRoot}/3gpp-mbs-session/v1/mbs-pp,Request to retrieve all the active MBS Parameters Provisioning resources at the NEF.
post,{apiRoot}/3gpp-mbs-session/v1/mbs-pp,Request the creation of a new MBS Parameters Provisioning.
get,{apiRoot}/3gpp-mbs-session/v1/mbs-pp/{mbsPpId},Request to retrieve an existing Individual MBS Parameters Provisioning resource.
put,{apiRoot}/3gpp-mbs-session/v1/mbs-pp/{mbsPpId},Request the update of an existing Individual MBS Parameters Provisioning resource.
patch,{apiRoot}/3gpp-mbs-session/v1/mbs-pp/{mbsPpId},Request the modification of an existing Individual MBS Parameters Provisioning resource.
delete,{apiRoot}/3gpp-mbs-session/v1/mbs-pp/{mbsPpId},Request the deletion of an existing Individual MBS Parameters Provisioning resource.
post,{apiRoot}/3gpp-mbs-tmgi/v1/allocate,Request the allocation of TMGI(s) for new MBS session(s) or the refresh of the expiry time of already allocated TMGI(s).
post,{apiRoot}/3gpp-mbs-tmgi/v1/deallocate,Request the deallocation of MBS TMGI(s).
get,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions,Retrieve all the active MBS User Data Ingest Sessions managed by the NEF.
post,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions,Request the creation of a new Individual MBS User Data Ingest Session resource.
get,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions/{sessionId},Retrieve an existing Individual MBS User Data Ingest Session resource.
put,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions/{sessionId},Request the update of an existing Individual MBS User Data Ingest Session resource.
patch,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions/{sessionId},Request the modification of an existing Individual MBS User Data Ingest Session resource.
delete,{apiRoot}/3gpp-mbs-ud-ingest/v1/sessions/{sessionId},Deletes an existing Individual MBS User Data Ingest Session resource.
get,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions,Retrieve all the active MBS User Data Ingest Session Status Subscriptions resources managed by the NEF.
post,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions,Creates a new Individual MBS User Data Ingest Session Status Subscription resource.
get,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Retrieve an existing Individual MBS User Data Ingest Session Status Subscription resource.
put,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Request the update of an existing Individual MBS User Data Ingest Session Status Subscription resource.
patch,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Request the modification of an existing Individual MBS User Data Ingest Session Status Subscription resource.
delete,{apiRoot}/3gpp-mbs-ud-ingest/v1/status-subscriptions/{subscriptionId},Deletes an existing Individual MBS User Data Ingest Session Status Subscription resource.
get,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services,Retrieve all the active MBS User Service resources managed by the NEF.
post,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services,Request the creation of a new Individual MBS User Service resource.
get,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services/{mbsUserServId},Retrieve an existing Individual MBS User Service resource.
put,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services/{mbsUserServId},Request the update of an existing Individual MBS User Service resource.
patch,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services/{mbsUserServId},Request the modification of an existing Individual MBS User Service resource.
delete,{apiRoot}/3gpp-mbs-us/v1/mbs-user-services/{mbsUserServId},Deletes an existing Individual MBS User Service resource.
post,{apiRoot}/3gpp-mo-lcs-notify/v1/,UE location information update notification
get,{apiRoot}/3gpp-ms-event-exposure/v1/subscriptions,Retrieve all the active Media Streaming Event Exposure Subscription resources managed by the NEF.
post,{apiRoot}/3gpp-ms-event-exposure/v1/subscriptions,Request the creation of a new Individual Media Streaming Event Exposure Subscription resource.
get,{apiRoot}/3gpp-ms-event-exposure/v1/subscriptions/{subscriptionId},Retrieve an existing Individual Media Streaming Event Exposure Subscription resource.
put,{apiRoot}/3gpp-ms-event-exposure/v1/subscriptions/{subscriptionId},Request the update of an existing Individual Media Streaming Event Exposure Subscription resource.
delete,{apiRoot}/3gpp-ms-event-exposure/v1/subscriptions/{subscriptionId},Request the deletion of an existing Individual Media Streaming Event Exposure Subscription resource.
post,{apiRoot}/,
get,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions,read all of the active subscriptions for the AF
post,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions,Creates a new subscription resource
get,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions/{subscriptionId},read an active subscriptions for the SCS/AS and the subscription Id
put,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions/{subscriptionId},Fully updates/replaces an existing subscription resource
patch,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions/{subscriptionId},Partial updates/replaces an existing subscription resource
delete,{apiRoot}/3gpp-service-parameter/v1/{afId}/subscriptions/{subscriptionId},Deletes an already existing subscription
get,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions,read all of the active subscriptions for the AF
post,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions,Creates a new subscription resource
get,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId},read an active subscription for the AF and the subscription Id
put,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId},Fully updates/replaces an existing subscription resource
delete,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId},Deletes an already existing subscription
get,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId}/configurations,read all of the active configurations for the AF
post,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId}/configurations,Creates a new configuration resource
get,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId}/configurations/{instanceReference},read an active subscription for the AF and the subscription Id
put,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId}/configurations/{instanceReference},Fully updates/replaces an existing configuration resource
delete,{apiRoot}/3gpp-time-sync/v1/{afId}/subscriptions/{subscriptionId}/configurations/{instanceReference},Deletes an already existing configuration
get,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions,read all of the active subscriptions for the AF
post,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions,Creates a new subscription resource
get,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions/{subscriptionId},read an active subscriptions for the SCS/AS and the subscription Id
put,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions/{subscriptionId},Fully updates/replaces an existing subscription resource
patch,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions/{subscriptionId},Partially updates/replaces an existing subscription resource
delete,{apiRoot}/3gpp-traffic-influence/v1/{afId}/subscriptions/{subscriptionId},Deletes an already existing subscription
post,{apiRoot}/3gpp-ueid/v1/retrieve,Retrieve AF specific UE ID.
post,{apiRoot}/npcf-eventexposure/v1/subscriptions,Creates a new Individual Policy Control Events Subscription resource
get,{apiRoot}/npcf-eventexposure/v1/subscriptions/{subscriptionId},Reads an existing Individual Policy Control Events Subscription
put,{apiRoot}/npcf-eventexposure/v1/subscriptions/{subscriptionId},Modifies an existing Individual Policy Control Events Subscription 
delete,{apiRoot}/npcf-eventexposure/v1/subscriptions/{subscriptionId},Cancels an existing Individual Policy Control Events Subscription 
post,{apiRoot}/npcf-ue-policy-control/v1/policies,Create individual UE policy association.
get,{apiRoot}/npcf-ue-policy-control/v1/policies/{polAssoId},Read individual UE policy association.
delete,{apiRoot}/npcf-ue-policy-control/v1/policies/{polAssoId},Delete individual UE policy association.
post,{apiRoot}/npcf-ue-policy-control/v1/policies/{polAssoId}/update,Report observed event triggers and possibly obtain updated policies for an individual UE policy association.
post,{apiRoot}/nnssaaf-aiw/v1/authentications,Create authentication context
put,{apiRoot}/nnssaaf-aiw/v1/authentications/{authCtxId},Confirm the authentication result
post,{apiRoot}/nnssaaf-nssaa/v1/slice-authentications,Create slice authentication context
put,{apiRoot}/nnssaaf-nssaa/v1/slice-authentications/{authCtxId},Confirm the slice authentication result
put,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/{nfId},Updates/replaces the NSSF with the S-NSSAIs the NF service consumer (e.g AMF)supports per TA
patch,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/{nfId},Updates an already existing S-NSSAIs per TA provided by the NF service consumer (e.g AMF)
delete,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/{nfId},Deletes an already existing S-NSSAIs per TA provided by the NF service consumer (e.g AMF)
post,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/subscriptions,Creates subscriptions for notification about updates to NSSAI availability information
delete,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/subscriptions/{subscriptionId},Deletes an already existing NSSAI availability notification subscription
patch,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability/subscriptions/{subscriptionId},updates an already existing NSSAI availability notification subscription
options,{apiRoot}/nnssf-nssaiavailability/v1/nssai-availability,Discover communication options supported by NSSF for NSSAI Availability
get,{apiRoot}/nnssf-nsselection/v2/network-slice-information,Retrieve the Network Slice Selection Information
post,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions,Create
patch,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/{mbsSessionRef},Updates an individual MBS session resource in the MB-SMF.
delete,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/{mbsSessionRef},Deletes an individual MBS session resource in the MB-SMF.
post,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/contexts/update,ContextUpdate
post,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/subscriptions,StatusSubscribe creating a subscription
patch,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/subscriptions/{subscriptionId},StatusSubscribe to modify (update or renew) an individual subscription
delete,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/subscriptions/{subscriptionId},StatusUnSubscribe to unsubscribe from the Status Subscription
post,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/contexts/subscriptions,ContextStatusSubscribe creating a subscription
patch,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/contexts/subscriptions/{subscriptionId},ContextStatusSubscribe modifying an individual subscription
delete,{apiRoot}/nmbsmf-mbssession/v1/mbs-sessions/contexts/subscriptions/{subscriptionId},ContextStatusUnSubscribe
post,{apiRoot}/nmbsmf-tmgi/v1/tmgi,Allocate TMGIs
delete,{apiRoot}/nmbsmf-tmgi/v1/tmgi,Deallocate one or more TMGIs
post,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts,Creates a new Individual Application AM Context resource
get,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts/{appAmContextId},Reads an existing Individual Application AM Context
patch,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts/{appAmContextId},Modifies an existing Individual Application AM Context
delete,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts/{appAmContextId},Deletes an existing Individual Application AM Context
put,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts/{appAmContextId}/events-subscription,creates or modifies an AM Policy Events Subscription subresource.
delete,{apiRoot}/npcf-am-policyauthorization/v1/app-am-contexts/{appAmContextId}/events-subscription,deletes the AM Policy Events Subscription subresource
post,{apiRoot}/naanf-akma/v1/register-anchorkey,Store AKMA related key material.
post,{apiRoot}/naanf-akma/v1/retrieve-applicationkey,Request to retrieve AKMA Application Key information.
post,{apiRoot}/naanf-akma/v1/remove-context,Request to remove the AKMA related key material.
post,{apiRoot}/nnsacf-nsac/v1/slices/ues,Network Slice Admission Control on the Number of UEs
post,{apiRoot}/nnsacf-nsac/v1/slices/pdus,Network Slice Admission Control on the number of PDU Sessions
post,{apiRoot}/nnsacf-slice-ee/v1/subscriptions,Nnsacf_SliceEventExposure Subscribe service Operation
patch,{apiRoot}/nnsacf-slice-ee/v1/subscriptions/{subscriptionId},Nnsacf_SliceEventExposure Subscribe partial modify service Operation
put,{apiRoot}/nnsacf-slice-ee/v1/subscriptions/{subscriptionId},Nnsacf_SliceEventExposure Subscribe complete modify service Operation
delete,{apiRoot}/nnsacf-slice-ee/v1/subscriptions/{subscriptionId},Nnsacf_SliceEventExposure Unsubscribe service Operation
post,{apiRoot}/npcf-mbspolicyauth/v1/contexts,Request the creation of a new Individual MBS Application Session Context resource.
get,{apiRoot}/npcf-mbspolicyauth/v1/contexts/{contextId},Read an existing Individual MBS Application Session Context resource.
patch,{apiRoot}/npcf-mbspolicyauth/v1/contexts/{contextId},Request the modification of an existing Individual MBS Application Session Context resource.
delete,{apiRoot}/npcf-mbspolicyauth/v1/contexts/{contextId},Request the deletion of an existing Individual MBS Application Session Context resource.
post,{apiRoot}/npcf-mbspolicycontrol/v1/mbs-policies,Request the creation of a new MBS Policy Association.
get,{apiRoot}/npcf-mbspolicycontrol/v1/mbs-policies/{mbsPolicyId},Read an Individual MBS Policy resource.
delete,{apiRoot}/npcf-mbspolicycontrol/v1/mbs-policies/{mbsPolicyId},Deletes an existing Individual MBS Policy resource.
post,{apiRoot}/npcf-mbspolicycontrol/v1/mbs-policies/{mbsPolicyId}/update,Request the update of an existing MBS Policy Association.
post,{apiRoot}/msgg-l3gdelivery/v1/deliver-message,deliver message to Legacy 3GPP Message Gateway
post,{apiRoot}/msgg-l3gdelivery/v1/deliver-report,deliver status report to Legacy 3GPP Message Gateway
post,{apiRoot}/msgg-n3gdelivery/v1/deliver-message,deliver message to NON-3GPP Message Gateway
post,{apiRoot}/msgg-n3gdelivery/v1/deliver-report,deliver status report to NON-3GPP Message Gateway
post,{apiRoot}/msgs-asregistration/v1/registrations,Registers a new AS at a MSGin5G Server
delete,{apiRoot}/msgs-asregistration/v1/registrations/{registrationId},Delete an existing AS registration at MSGin5G Server
post,{apiRoot}/msgs-msgdelivery/v1/deliver-as-message,AS deliver message to MSGin5G Server
post,{apiRoot}/msgs-msgdelivery/v1/deliver-ue-message,UE deliver message to MSGin5G Server
post,{apiRoot}/msgs-msgdelivery/v1/deliver-report,AS or UE deliver status report to MSGin5G Server
put,{apiRoot}/nsmsf-sms/v2/ue-contexts/{supi},Activate SMS Service for a given UE
patch,{apiRoot}/nsmsf-sms/v2/ue-contexts/{supi},Update a parameter in the UE SMS Context in SMSF
delete,{apiRoot}/nsmsf-sms/v2/ue-contexts/{supi},Deactivate SMS Service for a given UE
post,{apiRoot}/nsmsf-sms/v2/ue-contexts/{supi}/sendsms,Send SMS payload for a given UE
post,{apiRoot}/nsmsf-sms/v2/ue-contexts/{supi}/send-mt-sms,Send MT SMS payload for a given UE
post,{apiRoot}/nnef-smcontext/v1/sm-contexts,Create SM Context
post,{apiRoot}/nnef-smcontext/v1/sm-contexts/{smContextId}/release,Delete SM Context
post,{apiRoot}/nnef-smcontext/v1/sm-contexts/{smContextId}/update,Update SM Context
post,{apiRoot}/nnef-smcontext/v1/sm-contexts/{smContextId}/deliver,Deliver Uplink MO Data
post,{apiRoot}/nnef-smservice/v1/sm-contexts/{supi}/sendsms,Send SMS payload for a given UE
post,{apiRoot}/nsmf-nidd/v1/pdu-sessions/{pduSessionRef}/deliver,Delivery Service Operation
post,{apiRoot}/nspaf-secured-packet/v1/{supi}/provide-secured-packet,request generation of a secured packet
post,{apiRoot}/ss-events/v1/subscriptions,Creates a new individual SEAL Event Subscription.
delete,{apiRoot}/ss-events/v1/subscriptions/{subscriptionId},Deletes an individual SEAL Event Subscription.
patch,{apiRoot}/ss-events/v1/subscriptions/{subscriptionId},Modify an existing SEAL Event Subscription.
put,{apiRoot}/ss-events/v1/subscriptions/{subscriptionId},Replace an existing SEAl event subscription.
post,{apiRoot}/ss-gm/v1/group-documents,Creates a new VAL group document.
get,{apiRoot}/ss-gm/v1/group-documents,Retrieves VAL group documents satisfying filter criteria
get,{apiRoot}/ss-gm/v1/group-documents/{groupDocId},Retrieves VAL group information satisfying filter criteria.
put,{apiRoot}/ss-gm/v1/group-documents/{groupDocId},Updates an individual VAL group document.
delete,{apiRoot}/ss-gm/v1/group-documents/{groupDocId},Deletes a VAL Group.
patch,{apiRoot}/ss-gm/v1/group-documents/{groupDocId},Modify an existing VAL Group document.
get,{apiRoot}/ss-kir/v1/key-records,Retrieve key management information specific to VAL service.
get,{apiRoot}/ss-lair/v1/location-retrievals,Retrieve the UE(s) information in an application defined proximity range of a location.
post,{apiRoot}/ss-lr/v1/trigger-configurations,Creates a new location reporting configuration.
get,{apiRoot}/ss-lr/v1/trigger-configurations/{configurationId},Retrieves an individual SEAL location reporting configuration information.
put,{apiRoot}/ss-lr/v1/trigger-configurations/{configurationId},Updates an individual SEAL location reporting configuration.
delete,{apiRoot}/ss-lr/v1/trigger-configurations/{configurationId},Deletes an individual SEAL location reporting configuration.
patch,{apiRoot}/ss-lr/v1/trigger-configurations/{configurationId},Modify an existing SEAL Location Reporting Configuration.
post,{apiRoot}/ss-nra/v1/multicast-subscriptions,Creates a new Individual Multicast Subscription resource
get,{apiRoot}/ss-nra/v1/multicast-subscriptions/{multiSubId},Reads an existing Individual Multicast Subscription
delete,{apiRoot}/ss-nra/v1/multicast-subscriptions/{multiSubId},Delete an existing Individual Multicast Subscription
post,{apiRoot}/ss-nra/v1/unicast-subscriptions,Creates a new Individual Unicast Subscription resource
get,{apiRoot}/ss-nra/v1/unicast-subscriptions/{uniSubId},Reads an existing Individual Unicast Subscription
delete,{apiRoot}/ss-nra/v1/unicast-subscriptions/{uniSubId},Delete an existing Individual Unicast Subscription
get,{apiRoot}/ss-nra/v1/tsc-stream-availability,Discover the TSC stream availability information.
get,{apiRoot}/ss-nra/v1/tsc-streams,Retrieval of TSC stream data.
get,{apiRoot}/ss-nra/v1/tsc-streams/{valStreamId},Reads an existing Individual TSC stream data information
put,{apiRoot}/ss-nra/v1/tsc-streams/{valStreamId},Create a TSC stream identified by a VAL stream identifier.
delete,{apiRoot}/ss-nra/v1/tsc-streams/{valStreamId},Delete an existing Individual TSC stream
post,{apiRoot}/ss-nrm/v1/subscriptions,Create individual unicast monitoring subscription resource or obtain unicast QoS monitoring data for VAL UEs  VAL Group  or VAL Streams.
delete,{apiRoot}/ss-nrm/v1/subscriptions/{subscriptionId},Remove an existing individual unicast monitoring subscription resource according to the subscriptionId.
get,{apiRoot}/ss-nrm/v1/subscriptions/{subscriptionId},Read an existing individual unicast monitoring subscription resource according to the subscriptionId.
put,{apiRoot}/ss-nrm/v1/subscriptions/{subscriptionId},Update an individual unicast monitoring subscription identified by the subscriptionId.
patch,{apiRoot}/ss-nrm/v1/subscriptions/{subscriptionId},Modify an individual unicast monitoring subscription identified by the subscriptionId.
post,{apiRoot}/ss-nsa/v1/request,request the network slice adaptation.
get,{apiRoot}/ss-upr/v1/val-services,Retrieve VAL User or VAL UE profile information.
get,{apiRoot}/nsoraf-sor/v1/{supi}/sor-information,retrieve the steering of roaming information for a UE
put,{apiRoot}/nsoraf-sor/v1/{supi}/sor-information/sor-ack,SoR Acknowledgment Reception Notification
get,{apiRoot}/nnef-pfdmanagement/v1/applications,Retrieve PFDs for all applications or for one or multiple applications with query parameter.
post,{apiRoot}/nnef-pfdmanagement/v1/applications/partialpull,retrieve the PFD(s) by partial update
get,{apiRoot}/nnef-pfdmanagement/v1/applications/{appId},Retrieve the PFD for an application.
